Geneid	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL53_D_S42Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL53_V_S52Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL59_D_S19Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL50_V_S38Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL56_V_S7Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL69_D_S11Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL63_D_S15Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL50_D_S13Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL67_D_S22Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL67_V_S74Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL65_V_S69Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL59_V_S72Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL65_D_S48Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL56_D_S25Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL69_V_S39Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL63_V_S8Aligned.sortedByCoord.out.bam
ENSG00000229283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173947	51	78	46	73	55	216	111	61	99	142	102	102	200	38	71	122
ENSG00000234020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227179	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0
ENSG00000085465	58	100	49	76	75	41	18	88	21	40	22	107	37	66	29	21
ENSG00000260948	22	14	8	12	7	4	3	21	3	7	5	35	10	4	6	5
ENSG00000233337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243960	3	0	3	2	3	0	0	3	0	1	2	5	3	1	0	2
ENSG00000116455	445	370	201	280	347	389	269	329	156	294	293	516	404	269	213	307
ENSG00000199890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116459	3418	3511	1828	2627	2895	2806	2104	2912	1709	2539	2204	3868	3922	2442	1972	2659
ENSG00000143110	6	6	3	3	7	0	0	1	1	3	0	5	1	3	4	1
ENSG00000121933	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
ENSG00000200360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116473	319	358	274	239	309	190	174	321	154	240	145	486	307	293	143	169
ENSG00000231346	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000215867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197852	48	89	30	39	50	67	84	56	58	99	83	94	141	46	70	120
ENSG00000227811	2	4	2	5	1	11	18	3	7	7	3	2	18	7	6	14
ENSG00000284830	3	5	1	6	4	7	5	4	5	13	5	5	8	5	2	7
ENSG00000064703	588	636	312	421	553	552	427	530	285	527	387	750	716	488	349	480
ENSG00000171385	78	87	61	71	79	3	2	69	3	2	0	106	3	82	1	4
ENSG00000232558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237556	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231437	0	1	1	1	1	0	0	1	1	0	0	1	0	0	0	0
ENSG00000231246	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1
ENSG00000234388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143079	318	375	228	276	311	167	156	286	133	209	134	528	239	321	161	143
ENSG00000283296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134245	12	14	6	11	23	0	1	7	6	2	1	18	6	9	0	5
ENSG00000273483	0	0	0	1	1	2	0	0	1	0	1	1	2	0	1	1
ENSG00000007341	119	174	72	140	112	165	126	118	160	192	111	167	248	107	133	171
ENSG00000116489	4913	5612	2826	3759	4480	2741	2122	4476	1899	2808	2167	6382	3758	3820	1903	2462
ENSG00000235299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000155363	476	599	362	381	515	351	283	451	245	512	318	722	547	423	250	333
ENSG00000225075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000155366	2314	2328	1386	1849	1936	1927	1570	1856	1637	2643	1828	2598	3263	1830	1529	2252
ENSG00000271810	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1
ENSG00000155367	12	10	12	11	9	37	31	14	23	62	55	24	69	12	27	37
ENSG00000261595	0	0	0	1	0	0	0	0	1	3	0	0	0	0	3	0
ENSG00000184599	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
ENSG00000234790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215866	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
ENSG00000224167	0	0	0	0	0	2	0	0	0	5	0	0	4	0	1	3
ENSG00000228040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000155380	199	164	97	91	142	64	40	146	44	51	22	175	64	135	34	44
ENSG00000229020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226419	7	12	1	3	10	7	4	0	9	1	1	16	6	5	4	6
ENSG00000287807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238198	1	1	1	1	1	0	0	1	2	0	1	1	0	0	2	0
ENSG00000198799	372	488	320	330	362	365	290	383	259	395	294	778	459	320	247	351
ENSG00000237278	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000233839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236887	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000081026	873	1214	578	820	1051	947	645	834	650	1175	736	1600	1190	793	718	840
ENSG00000232499	2	4	1	2	2	10	0	2	2	7	1	10	0	2	2	2
ENSG00000238256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116793	195	236	122	146	195	227	137	208	113	169	132	328	275	161	136	182
ENSG00000232450	2	1	2	2	4	0	4	3	2	5	3	3	3	1	1	6
ENSG00000081019	403	502	313	332	387	294	259	403	157	226	158	633	336	339	159	271
ENSG00000231128	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0
ENSG00000134242	2	6	2	6	3	1	2	2	3	1	1	6	0	2	1	3
ENSG00000226167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188761	1	7	6	3	10	3	0	4	2	2	0	12	3	11	1	1
ENSG00000134262	198	177	135	159	204	123	120	164	82	120	118	260	177	141	83	132
ENSG00000118655	228	241	132	151	149	163	118	147	108	174	130	249	215	179	105	151
ENSG00000235527	13	20	9	10	7	32	15	10	14	23	20	17	31	7	8	18
ENSG00000163349	1055	1282	816	777	1038	857	644	986	483	984	618	1765	1039	874	529	760
ENSG00000116774	1	3	2	15	2	985	1012	1	882	1466	998	1	1647	3	923	1260
ENSG00000270780	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282048	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000134207	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000232895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197323	970	1190	699	817	1010	1094	774	953	630	1003	667	1556	1309	838	649	1012
ENSG00000226984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236480	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1
ENSG00000116752	460	517	276	390	386	714	488	379	414	638	470	557	850	360	404	614
ENSG00000175984	33	45	30	22	23	106	79	43	55	80	71	35	117	28	50	113
ENSG00000116748	0	1	1	0	0	0	0	0	0	0	0	3	0	1	0	2
ENSG00000242769	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000213281	41	49	27	65	47	1696	974	39	874	1378	1028	82	1935	30	1010	1192
ENSG00000009307	6638	7634	4795	5916	7552	7791	4645	7541	4293	6726	4248	10209	8720	6282	4188	6188
ENSG00000201900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000052723	698	898	460	596	667	1028	674	674	614	965	621	997	1242	612	562	772
ENSG00000227970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198765	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000134200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134198	10	7	9	7	8	6	1	3	1	3	1	10	9	11	2	2
ENSG00000233730	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0
ENSG00000285698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228035	0	0	0	0	1	0	0	1	2	0	0	2	0	0	0	0
ENSG00000134259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000229101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232185	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000270631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173218	1923	2290	1421	1416	2039	627	426	1623	287	669	502	3036	773	1804	414	578
ENSG00000118729	1	1	0	3	1	22	13	2	14	31	27	3	38	1	24	17
ENSG00000177551	1	2	0	2	2	6	0	2	0	0	0	2	0	3	2	0
ENSG00000214204	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0
ENSG00000228127	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000271143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163393	196	231	167	153	197	12	16	170	9	27	13	347	29	169	12	31
ENSG00000237993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173212	6	5	1	5	1	0	0	5	0	0	0	6	0	2	1	0
ENSG00000235933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287217	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163399	9053	8237	7381	6336	7838	3201	2146	8044	1883	3304	2465	12391	4446	7546	1795	2771
ENSG00000203865	152	188	100	140	168	71	79	115	60	113	83	258	156	101	70	108
ENSG00000212385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233154	9	8	3	10	7	0	2	5	0	1	1	8	1	1	0	0
ENSG00000230381	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224950	3	2	0	2	0	2	1	3	1	4	1	8	3	0	0	1
ENSG00000286276	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSG00000116815	230	238	149	129	208	182	97	164	82	141	120	317	170	141	107	129
ENSG00000177173	16	11	6	6	13	6	6	11	2	7	5	24	4	11	5	5
ENSG00000264419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143061	3294	4176	2288	3079	3358	2134	1646	2963	1669	3081	2094	5256	3382	2783	1569	2246
ENSG00000211543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223489	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	2
ENSG00000116824	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000225079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272715	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSG00000134247	2393	2704	1499	1835	2113	2174	1877	2086	1580	3036	2181	3073	3389	1967	1719	2259
ENSG00000252510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134256	37	49	21	37	32	22	22	24	14	34	24	42	31	20	25	25
ENSG00000236137	12	8	3	12	6	15	8	10	3	15	5	16	9	6	13	6
ENSG00000116830	1627	1863	1058	963	1507	598	510	1111	379	622	447	2221	829	1289	387	611
ENSG00000215930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134253	182	200	86	151	143	161	122	136	87	184	176	245	221	103	105	181
ENSG00000228453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134258	12949	17075	10490	13446	15249	956	783	11208	708	1151	1002	22280	1645	11080	616	977
ENSG00000277141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271427	12	7	10	5	3	11	10	9	5	5	5	15	10	4	3	10
ENSG00000198162	4552	5672	3012	4278	4945	1836	1220	5088	1182	1731	1064	6947	2346	4039	1160	1387
ENSG00000279513	8	17	8	12	16	2	7	10	2	4	3	35	7	21	7	4
ENSG00000226755	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
ENSG00000236866	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0
ENSG00000183508	1005	909	754	607	664	101	72	930	64	92	52	1199	129	813	56	81
ENSG00000213262	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000212266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000228217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196505	911	1151	631	645	983	673	439	917	451	606	473	1544	806	812	444	588
ENSG00000065183	1080	1350	667	837	1072	694	522	1083	442	675	510	1421	900	941	425	592
ENSG00000155761	0	3	0	0	0	7	16	0	12	17	12	2	23	2	9	8
ENSG00000287980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000092607	4	6	0	2	9	0	0	4	0	0	0	3	0	1	0	0
ENSG00000226172	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116874	322	389	211	306	393	198	146	356	152	235	144	536	311	297	134	175
ENSG00000224238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000223575	0	2	1	0	2	0	0	0	0	0	1	2	0	1	0	0
ENSG00000236804	0	2	1	0	1	1	0	0	1	1	1	5	1	1	0	2
ENSG00000231365	201	256	122	150	177	83	47	166	54	104	77	287	121	161	47	81
ENSG00000227056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227712	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000194297	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000116882	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000230921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000203859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203857	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000226443	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000249798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239873	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000203855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240244	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1
ENSG00000260941	1	3	2	1	0	0	0	5	0	0	0	7	0	1	1	0
ENSG00000198857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143067	60	72	70	68	67	28	35	75	33	49	28	126	54	47	26	57
ENSG00000092621	248	285	172	162	212	741	525	132	453	887	624	271	1082	187	481	728
ENSG00000134240	81	54	32	80	46	163	194	77	221	290	168	82	400	53	115	179
ENSG00000134193	3	4	1	2	2	0	0	2	3	2	1	1	1	0	2	0
ENSG00000215864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227205	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000226446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134249	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
ENSG00000134250	5263	5236	3450	3425	4609	3473	2552	4588	2356	4144	3149	7026	4801	4029	2589	3320
ENSG00000273406	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000207149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265808	1129	1379	859	1067	1300	891	569	1366	514	926	506	1779	1107	1095	506	827
ENSG00000274642	0	1	0	0	0	1	4	0	0	2	1	0	0	1	5	0
ENSG00000277313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223804	0	0	0	0	1	3	0	0	2	1	0	1	2	1	0	0
ENSG00000273727	0	0	0	0	0	1	1	0	0	1	3	0	1	0	1	1
ENSG00000270231	171	148	81	95	147	129	78	124	72	116	73	188	132	103	66	95
ENSG00000270392	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0
ENSG00000275131	65	75	42	53	55	124	104	45	97	176	125	82	199	47	76	123
ENSG00000273694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286106	2	1	1	2	1	0	0	4	0	0	0	4	0	2	0	0
ENSG00000273136	128	129	98	104	137	50	58	106	45	122	81	196	120	120	45	101
ENSG00000287979	13	14	5	3	7	0	0	9	0	0	0	13	0	12	0	0
ENSG00000275538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226067	0	1	0	0	0	4	8	1	10	9	9	0	20	0	13	12
ENSG00000277610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285215	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000275585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198019	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
ENSG00000234998	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
ENSG00000233029	1	1	2	1	3	16	13	1	3	16	12	1	7	2	10	10
ENSG00000223345	1	1	0	0	0	6	6	0	9	9	11	0	24	0	8	18
ENSG00000227193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213244	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188610	82	106	48	50	73	133	58	51	52	64	44	109	100	66	46	62
ENSG00000171943	205	242	142	156	196	250	119	172	103	157	109	283	199	167	112	163
ENSG00000275129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227082	1	1	1	2	5	0	2	2	1	1	0	5	1	3	0	1
ENSG00000228826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233432	0	0	0	0	1	2	0	0	3	0	0	0	0	0	1	0
ENSG00000272583	4	3	2	0	2	0	0	0	0	0	0	2	0	0	0	0
ENSG00000231752	44	53	28	39	59	0	0	53	0	0	0	54	1	42	0	0
ENSG00000224857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277702	2	1	0	0	1	0	0	2	0	0	0	0	0	1	0	0
ENSG00000252830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232721	1	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0
ENSG00000223779	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	0
ENSG00000242352	0	0	0	0	0	5	0	1	0	1	0	1	1	0	0	1
ENSG00000270962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234571	5	5	0	0	3	3	5	2	7	6	12	4	5	3	5	13
ENSG00000273213	1	4	1	1	4	1	0	1	1	0	1	2	1	2	0	1
ENSG00000230186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263513	55	67	33	26	35	37	27	24	31	39	24	61	50	27	25	30
ENSG00000270872	26	19	20	14	23	8	3	12	8	4	8	29	17	17	7	15
ENSG00000276674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232527	8	2	7	2	12	1	1	10	2	3	0	9	3	3	3	5
ENSG00000276442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207205	10	24	8	10	16	6	4	15	3	10	7	18	7	13	8	15
ENSG00000237343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233586	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000266338	557	598	338	404	453	357	259	477	244	392	308	757	502	411	198	338
ENSG00000227212	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000229002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278099	1	0	2	2	0	0	0	3	1	1	1	1	1	1	0	5
ENSG00000277918	455	427	234	282	346	0	3	316	8	8	3	352	10	449	4	11
ENSG00000279782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
